sno,h,sub_h,link
117,"Man dies in bike accident, family escapes",,https://timesofindia.indiatimes.com/city/hyderabad/man-dies-in-bike-accident-family-escapes/articleshow/77187438.cms
118,Three persons injured in Road accident in Hyderabad,Three pedestrians were injured in an accident after being hit by a milk van on the outskirts of Mekaguda village near NATCO pharma company under Nandigama police station limits on Thursday.,https://timesofindia.indiatimes.com/city/hyderabad/three-persons-injured-in-road-accident/articleshow/74957117.cms
119,3 of a family die in mishap at Munagala,,https://timesofindia.indiatimes.com/city/hyderabad/3-of-a-family-die-in-mishap-at-munagala/articleshow/77159515.cms
120,Telangana: One dead and six injured in Road accident,,https://timesofindia.indiatimes.com/city/hyderabad/telangana-one-dead-and-six-injured-in-road-accident/articleshow/76265001.cms
121,Hyderabad: 23% decrease in Road accident deaths in first six months of 2020,,https://timesofindia.indiatimes.com/city/hyderabad/hyderabad-23-decrease-in-road-accident-deaths-in-first-six-months-of-2020/articleshow/76972867.cms
122,9 die in two separate Road accidents,,https://timesofindia.indiatimes.com/city/hyderabad/9-die-in-two-separate-road-accidents/articleshow/74662814.cms
123,Man's death in Road accident leads to protest in Hyderabad village,,https://timesofindia.indiatimes.com/city/hyderabad/mans-death-in-road-accident-leads-to-protest-in-hyderabad-village/articleshow/77266693.cms
124,3 die in two separate Road accidents,,https://timesofindia.indiatimes.com/city/hyderabad/3-die-in-two-separate-road-accidents/articleshow/74274282.cms
125,"Drunk driving in Hyderabad: Man dies in accident, friend critical",,https://timesofindia.indiatimes.com/city/hyderabad/drunk-driving-in-hyderabad-man-dies-in-accident-friend-critical/articleshow/76249390.cms
126,"Three persons, including sarpanch, killed in Road accident near Gajwel",,https://timesofindia.indiatimes.com/city/hyderabad/three-persons-including-sarpanch-killed-in-road-accident-near-gajwel/articleshow/77919896.cms
127,Lorry driver dead as two vehicles veer off flyovers in Shamirpet and Tolichowki,"A lorry driver died after the vehicle he was driving fell off the Outer Ring Road (ORR) and landed on the Rajiv Rahadari (State Highway-1) near Shamirpet in the wee hours of Saturday. He died on the spot. Luckily, no vehicles were plying on the stretch of Rajiv Rahadari when the accident happened.",https://timesofindia.indiatimes.com/city/hyderabad/lorry-driver-dead-as-two-vehicles-veer-off-flyovers-in-shamirpet-and-tolichowki/articleshow/76114018.cms
128,Punjagutta SI hurt in Road accident,A sub-inspector of Punjagutta police station was injured while travelling on a bike as he ended up hitting a car from the rear after the car hit a roadside pole at Chaderghat on Saturday.,https://timesofindia.indiatimes.com/city/hyderabad/punjagutta-si-hurt-in-road-accident/articleshow/71667943.cms
129,Two Covid-19 patients among three killed in Road accidents,,https://timesofindia.indiatimes.com/city/hyderabad/two-covid-19-patients-among-three-killed-in-road-accidents/articleshow/77643249.cms
130,5 persons die in separate accidents,,https://timesofindia.indiatimes.com/city/hyderabad/5-persons-die-in-separate-accidents/articleshow/75795191.cms
131,Hyderabad: Father-son injured after drunk car driver dashes bike,"A drunk car driver dashed into a father-son duo travelling on a two-wheeler in Shameerpet limits on Sunday. The car driver's blood-alcohol count level was found over 250mg/100ml, said police.",https://timesofindia.indiatimes.com/city/hyderabad/hyderabad-father-son-injured-after-drunk-car-driver-dashes-bike/articleshow/75663255.cms
132,"Pedestrian dies in Road accident, death sparks protest in Mahbubnagar village",,https://timesofindia.indiatimes.com/city/hyderabad/pedestrian-dies-in-road-accident-death-sparks-protest-in-mahbubnagar-village/articleshow/77271416.cms
133,Telangana: Five killed in Road accident while returning from birthday party,"Five people died after their car collided with a lorry in Warangal district in the early hours of Wednesday, police said.",https://timesofindia.indiatimes.com/city/hyderabad/five-killed-as-car-collides-with-lorry-in-telangana/articleshow/77888682.cms
134,Special police agency mooted to prevent accidents on national & state highways,"A mere 5% length of the total road network spanning across the country causes 55.33% Road accidents and leads to 62.50% deaths. This was in 2018. In a damning report to the Bureau of Police Research and Development (BPRD), it was also said that India alone accounts for 11% of total -related deaths in the world.",https://timesofindia.indiatimes.com/city/hyderabad/spl-police-agency-mooted-to-prevent-accidents-on-national-state-highways/articleshow/74325555.cms
135,Hyderabad: 27-year-old marketing executive who died in car accident was family's sole breadwinner,"It was a double whammy for the family of Pabba Sainath, 27, a marketing executive with a private firm, as they not only lost a youngster in a car accident at Karmanghat in the early hours of Sunday, but also the sole bread winner.",https://timesofindia.indiatimes.com/city/hyderabad/27-yr-old-was-sole-bread-winner/articleshow/74274323.cms
136,"Youth dies in bike mishap, selfie goes viral",,https://timesofindia.indiatimes.com/city/hyderabad/youth-dies-in-bike-mishap-selfie-goes-viral/articleshow/74181950.cms
137,"Two farmers crash bike into RTC bus, die",,https://timesofindia.indiatimes.com/city/hyderabad/two-farmers-crash-bike-into-rtc-bus-die/articleshow/74124686.cms
138,Four dead in Road accident in Suryapet district of Telangana,"Four members of a family died and four others were injured when the auto, they were travelling in, was hit by a truck near Chilkur in Suryapet district on Friday morning.",https://timesofindia.indiatimes.com/city/hyderabad/four-dead-in-road-accident-in-suryapet-district-of-telangana/articleshow/69887348.cms
139,Two businessmen killed in SUV accident on ORR,,https://timesofindia.indiatimes.com/city/hyderabad/two-businessmen-killed-in-suv-accident-on-orr/articleshow/73852855.cms
140,"Telangana: Migrant worker dies, 19 other injured in Road accident",A van carrying 20 migrant labourers from Hyderabad to Jharkhand turned turtle in Kamareddy district in Telangana on Tuesday. A 32-year-old labourer died in the accident while five others are in critical condition.,https://timesofindia.indiatimes.com/city/hyderabad/telangana-migrant-worker-dies-19-other-injured-in-road-accident/articleshow/75701963.cms
141,"Hyderabad: Sales executive, vegetable vendor killed in road mishaps",A 24-year-old sales executive of a private firm and a 37-year-old vegetable vendor were killed in two different accidents in the city on Tuesday.,https://timesofindia.indiatimes.com/city/hyderabad/sales-exec-veg-vendorkilled-in-road-mishaps/articleshow/73710267.cms
142,Drones could help curb Road accident deaths,"If authorities give a green signal, Hyderabad might soon have drones zipping through its skies, dropping emergency medicine and equipment at accident spots.",https://timesofindia.indiatimes.com/city/hyderabad/drones-could-help-curb-road-accident-deaths/articleshow/68193581.cms
143,40% of Road accident deaths in Hyderabad self-hits: Cops,"Over 40% of fatal Road accidents in the Hyderabad police commissionerate limits in January were ‘self-hit’ (caused by the motorist), establishing that fatalities were due to victims’ negligence. Ironically, all fatalities were of two-wheeler riders or pillion-riders, according to an analysis of the s in the city.",https://timesofindia.indiatimes.com/city/hyderabad/40-of-road-accident-deaths-self-hits-cops/articleshow/73914883.cms
144,"Truck hits car, one dead",,https://timesofindia.indiatimes.com/city/hyderabad/truck-hits-car-one-dead/articleshow/72986058.cms
145,Hyderabad: 3 die in Road accident at Shamirpet,,https://timesofindia.indiatimes.com/city/hyderabad/hyderabad-3-die-in-road-accident-at-shamirpet/articleshow/70647136.cms
146,3 suffer injuries as tempo turns turtle,,https://timesofindia.indiatimes.com/city/hyderabad/3-suffer-injuries-as-tempo-turns-turtle/articleshow/72893022.cms
147,Hyderabad fumes as accidents claim six lives in three days,,https://timesofindia.indiatimes.com/city/hyderabad/city-fumes-as-accidents-claim-six-lives-in-3-days/articleshow/72284923.cms
148,"Hyderabad is eighth in accident list, numbers rise marginally from 2017","Hyderabad has achieved a dubious distinction, stands eighth among 50 cities (million-plus) in the number of accidents in 2018. Coincidentally, Telangana too stood eighth among the states, both in terms of total accidents and number of persons killed in s, according to the latest report published by the Union ministry of road transport and highways (MoRTH).",https://timesofindia.indiatimes.com/city/hyderabad/hyd-is-8th-in-accident-list-nos-rise-marginally-from-17/articleshow/72090409.cms
149,'Drunk' driver hits six people on Hyderabad flyover; two die,,https://timesofindia.indiatimes.com/city/hyderabad/drunk-driver-hits-six-people-on-hyderabad-flyover-two-die/articleshow/71996139.cms
150,53-year-old bank staffer dies in Road accident in Secunderabad,"A 53-year-old man died after he lost control over his two-wheeler and fell off the bike near Rythu Bazar, Alwal in the early hours of Saturday.",https://timesofindia.indiatimes.com/city/hyderabad/53-yr-old-bank-staffer-dies-in-road-accident/articleshow/71987793.cms
