sno,h,sub_h,link
94,Bhopal: Police constable dies in Road accident in Shyamla Hills,"A speeding car driver rammed into a scooter-borne 40-year-old constable and his wife at Polytechnic Square in Shyamla Hills locality on June 28, and fled the spot.",https://timesofindia.indiatimes.com/city/bhopal/bhopal-police-constable-dies-in-a-road-accident-in-shyamla-hills/articleshow/84181892.cms
95,"Madhya Pradesh: 7 dead, 15 hurt as truck rams bus in Bhind",Seven passengers were killed and 15 severely injured after a container truck hit their bus on NH719 in Bhind District of Madhya Pradesh on Friday morning.,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-7-dead-15-hurt-as-truck-rams-bus-in-bhind/articleshow/86698111.cms
96,Madhya Pradesh: Man on way to admit Covid positive father dies in accident,"A 28-year-old man and his car driver died in a Road accident in the city outskirts on Saturday morning. The man was coming from Uttar Pradesh to admit his corona positive father, who was in a different car, in a hospital in Bhopal. The accident took place under the jurisdiction of Bilkheria police station on the Raisen road. Police said they were coming from Auraiya in UP and were going to a hospital in Shahpura. Investigating Officer ASI ML Dubey said that the deceased was identified as Ram, 28, a resident of Bidhuna town in UP’s Auraiya and the deceased driver was Deep Kumar, 26, a resident of Auraiya. Ram was a contractor.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-man-on-way-to-admit-covid-positive-father-dies-in-accident/articleshow/82366311.cms
97,"Madhya Pradesh: 5 killed, 20 injured in 2 Road accidents in Rajgarh","A case was registered against the truck driver and the vehicle was seized, the police said.",https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-5-killed-20-injured-in-2-road-accidents-in-rajgarh/articleshow/88104333.cms
98,"Madhya Pradesh: Two killed, over 25 injured in bus-truck collision in Jhabua district","Two persons were killed and over 25 passengers injured when a bus collided with a wheat-laden truck on Bherughat in Madhya Pradesh's Jhabua district on Thursday, police said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-two-killed-over-25-injured-in-bus-truck-collision-in-jhabua-district/articleshow/85654312.cms
99,Madhya Pradesh: 3 killed in road mishap in Ratlam,"Three persons, including a forest deputy ranger and his wife, were killed when a car they were travelling on collided head-on with a truck in Bilpank area of Ratlam district on Monday.",https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-3-killed-in-road-mishap-in-ratlam/articleshow/82035636.cms
100,"Madhya Pradesh: 3 killed, 1 injured in Road accident in Satna","Three men were killed and another person was seriously injured when an unidentified vehicle hit their motorcycle in Madhya Pradesh's Satna district, police said on Monday.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-3-killed-1-injured-in-road-accident-in-satna/articleshow/87101254.cms
101,Madhya Pradesh: Four killed as truck overturns in Balaghat,"Three women and a man were killed and eight persons injured on Friday evening when a truck overturned after the driver lost balance while trying to avoid a two-wheeler near Gangulpura in Balaghat in Madhya Pradesh, police said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-four-killed-as-truck-overturns-in-balaghat/articleshow/79957575.cms
102,"Madhya Pradesh: Three minors killed, one injured in Road accident",Three boys were killed and another critically injured when an unidentified vehicle hit the two-wheeler they were riding in Khandwa district on Thursday night.,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-three-minors-killed-one-injured-in-road-accident/articleshow/81109710.cms
103,Madhya Pradesh second only to Tamil Nadu in number of Road accidents: NCRB,"According to the National Crime Record Bureau (NCRB) report-2019, increase in Road accidents was highest in Madhya Pradesh. Overall, 53,379 Road accidents were reported in MP, second only to Tamil Nadu, which reported 59,499 s. Even more populous states like Uttar Pradesh and Bihar reported far lesser s than MP.",https://timesofindia.indiatimes.com/city/bhopal/mp-second-only-to-tamil-nadu-in-number-of-road-accidents-ncrb/articleshow/81097212.cms
104,Madhya Pradesh: Five of family killed in Road accident,"Five members of a family were killed and three others were injured on Monday evening when the car they were travelling in rammed into a oil tanker parked at a toll plaza near here in Madhya Pradesh, police said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-five-of-family-killed-in-road-accident/articleshow/79844627.cms
105,"Eight killed, two injured in Road accidents in Madhya Pradesh","Eight people were killed and two others injured in two Road accidents at Bhopal and Singrauli in Madhya Pradesh on Sunday, police said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-four-killed-in-car-truck-collision-in-bhopal/articleshow/84724676.cms
106,Six dead in two Road accidents in Madhya Pradesh,"Six persons were killed in two separate Road accidents in Madhya Pradesh on Wednesday, police said.",https://timesofindia.indiatimes.com/city/bhopal/six-dead-in-two-road-accidents-in-madhya-pradesh/articleshow/83181693.cms
107,Madhya Pradesh: Three killed in tractor-truck accident on highway,"Three persons were killed when a truck hit their stationary tractor-trolley on National Highway 43 near Madhya Pradesh's Shahdol district in the early hours of Saturday, police said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-three-killed-in-tractor-truck-accident-on-highway/articleshow/79695770.cms
108,"Madhya Pradesh: Three labourers killed, five injured in Road accident in Dhar","Three labourers were killed and five others injured when a loading pickup vehicle collided with a truck in Dhar district of Madhya Pradesh on Sunday, police said. The accident took place around 7.30am near Amka Jhamka temple under Amjhera police station limits, about 35kms from the district headquarters, they said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-three-labourers-killed-five-injured-in-road-accident-in-dhar/articleshow/86724427.cms
109,"No lockdown on accidents in Indore: 184 lives lost in 1,449 road crashes till May this year","Despite a strict lockdown due to the second wave of Covid-19, Indore has witnessed an increase in the number of Road accidents and casualties in the first five months of this year.",https://timesofindia.indiatimes.com/city/indore/no-lockdown-on-accidents-in-indore-184-lives-lost-in-1449-road-crashes-till-may-this-year/articleshow/83536184.cms
110,Madhya Pradesh: 2 kids die in Road accident in Ujjain,"Two children, including a three-month-old boy, were killed when a vehicle they were travelling on swung off a road and hit a wall near Hamukhedi village in Ujjain district on Monday.",https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-2-kids-die-in-road-accident-in-ujjain/articleshow/83119428.cms
111,"Madhya Pradesh: Four killed, five injured in Road accident in Ratlam","Four persons were killed and five others injured when a container truck collided with a pick-up vehicle and a tractor in Madhya Pradesh's Ratlam district, police said on Tuesday.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-four-killed-five-injured-in-road-accident-in-ratlam/articleshow/84384630.cms
112,"Madhya Pradesh: Tribal thrashed after Road accident, tied to vehicle and dragged, dies","A 40-year-old tribal was allegedly thrashed by eight persons who tied him to the rear side of a vehicle with a rope that dragged him some distance in Madhya Pradesh's Neemuch district, police said on Saturday, adding five accused were arrested.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-tribal-thrashed-after-road-accident-tied-to-vehicle-and-dragged-dies/articleshow/85719269.cms
113,Indore: More Road accidents in May than April despite lockdown,"Despite lockdown , Indore district witnessed an increase in accidental cases in month of May than April.",https://timesofindia.indiatimes.com/city/indore/indore-more-road-accidents-in-may-than-april-despite-lockdown/articleshow/76491702.cms
114,"12 women, man killed in auto-bus collision in MP's Gwalior","Twelve women and a man died after the autorickshaw carrying them collided with a speeding bus in Old Chawni area in Gwalior Tuesday morning, police said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-12-women-man-killed-in-auto-bus-collision-in-gwalior/articleshow/81643831.cms
115,"6 dead, 20 injured in Road accident in Madhya Pradesh's Dhar district","Six people died, including three minors and 20 have suffered injuries in a Road accident as a tanker hit a stationary pick-up vehicle at Indore-Ahmedabad highway in Dhar district.",https://timesofindia.indiatimes.com/city/indore/6-dead-20-injured-in-road-accident-in-madhya-pradeshs-dhar-district/articleshow/78515777.cms
116,"Madhya Pradesh: Woman, daughter dies in Road accident in Ujjain",,https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-woman-daughter-dies-in-road-accident-in-ujjain/articleshow/81851993.cms
117,"MP: Four labourers killed, eight injured in Road accident in Ujjain",Four labourers were killed and eight others injured when an SUV carrying them collided head-on with a truck in Datana Matana area of Ujjain district on Saturday morning.,https://timesofindia.indiatimes.com/city/indore/mp-four-labourers-killed-eight-injured-in-road-accident-in-ujjain/articleshow/78329495.cms
118,Bhopal sees fourfold increase in Road accident deaths during Unlock,"The casualties in Road accidents in the city nearly increased four times in 100 days of ‘Unlock’, compared to previous two-and-a half-months of total lockdown. Twenty people lost their lives in Road accidents during lockdown, while around 80 casualties were reported in the 100 days of ‘Unlock’ till Tuesday.",https://timesofindia.indiatimes.com/city/bhopal/city-sees-fourfold-increase-in-road-accident-deaths-during-unlock/articleshow/78005518.cms
119,"Madhya Pradesh: Four labourers killed, seven injured in Road accident",,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-four-labourers-killed-seven-injured-in-road-accident/articleshow/80507078.cms
120,Madhya Pradesh: Groom & mom among six killed in wedding party accident,"A groom headed for his wedding and his mother were among six persons killed in MP’s Khandwa district on Thursday afternoon when their tractor trolley hurtled off a bridge, throwing over two dozen people into a rocky canal bed below.",https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-groom-mom-among-six-killed-in-wedding-party-accident/articleshow/79557652.cms
121,MP: Four friends die in head-on crash near Jabalpur,Four persons were killed and one critically injured when their car collided head-on with a truck coming from the opposite direction in Jabalpur past midnight on Saturday.,https://timesofindia.indiatimes.com/city/bhopal/four-friends-die-in-head-on-crash-near-jabalpur/articleshow/79484788.cms
122,"Bhopal: Officer creates ruckus after Road accident near Police HQ, video goes viral","In a road rage incident reported in Jehangirabad locality on Sunday late night, an SUV-borne-man hit a hatchback car moving ahead and then created a ruckus on the road near Police Headquarters.",https://timesofindia.indiatimes.com/city/bhopal/bhopal-officer-creates-ruckus-after-road-accident-near-police-hq-video-goes-viral/articleshow/84573302.cms
123,Madhya Pradesh: Four killed as car overturns in Satna,,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-four-killed-as-car-overturns-in-satna/articleshow/75707082.cms
124,"Madhya Pradesh: 4 of family, including 3 kids, killed in Road accident in Ujjain","A woman and her three children, including a two-month-old boy, were killed and her husband critically injured on Wednesday when the motorcycle they were riding on was hit by a dumper truck in Pandyakhedi area of Ujjain district.",https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-4-of-family-including-3-kids-killed-in-road-accident-in-ujjain/articleshow/78914244.cms
125,Road accidents in Indore down 34% in three years,"From 4167 in first 11 months of 2017, number of Road accidents in Indore has gone down to 3097 for same period this year – a decline of approximately 34 per cent.",https://timesofindia.indiatimes.com/city/indore/road-accidents-in-city-down-34-in-three-yrs/articleshow/72860184.cms
126,"MP: Three killed, eight injured in accident on Jabalpur-Nagpur highway","The accident took place at around 4.15 am when the jeep rammed into a stationary truck parked along the road at Alonia toll plaza on Jabalpur-Nagpur Highway, 22 km from district headquarters, said Dilip Pancheshwar, in-charge of Bandol police station.",https://timesofindia.indiatimes.com/city/bhopal/mp-three-killed-eight-injured-in-accident-on-jabalpur-nagpur-highway/articleshow/77870269.cms
127,Two killed in Ujjain Road accident,"Two persons were killed and a 10-year-old boy was injured when a motorcycle they were riding on, was hit by a speeding truck at Bherugarh Square in Ujjain on Wednesday.",https://timesofindia.indiatimes.com/city/indore/2-killed-in-ujjain-road-accident/articleshow/73969253.cms
128,Four killed in Road accident in Madhya Pradesh,"Four persons were killed and two others injured on Sunday after an MUV collided with a motorcycle and a scooter near Bhopal in Madhya Pradesh, police said.",https://timesofindia.indiatimes.com/city/bhopal/four-killed-in-road-accident-in-madhya-pradesh/articleshow/74538338.cms
129,"Three family members, their two relatives killed in Madhya Pradesh Road accident","A couple, their two-year- old daughter and two relatives were killed after their car was hit by a truck at Tejgati village near here on Sunday, police said.",https://timesofindia.indiatimes.com/city/bhopal/3-family-members-their-2-relatives-killed-in-madhya-pradesh-road-accident/articleshow/72095020.cms
130,Madhya Pradesh: 24-year-old injured in Khajuri crash dies in hospital,,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-24-year-old-injured-in-khajuri-crash-dies-in-hospital/articleshow/75821493.cms
131,4 national-level hockey players killed in MP car crash,Four players of Madhya Pradesh hockey academy were killed in a road mishap near Hoshangabad on Monday morning. Three other players were injured in the incident.,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-four-hockey-players-killed-one-critical-as-car-rams-into-tree/articleshow/71573746.cms
132,Four of a family killed in Road accident in MP's Sendhwa,,https://timesofindia.indiatimes.com/city/indore/four-of-a-family-killed-in-road-accident-in-mps-sendhwa/articleshow/75785331.cms
133,4 dead in Sagar Road accident,Four persons were killed and two injured in a road mishap in Sagar district in the early hours of Thursday.,https://timesofindia.indiatimes.com/city/bhopal/4-dead-in-sagar-road-accident/articleshow/69364753.cms
134,"Truck driving on wrong side hits bike, couple dead","A couple from Ujjain died in Road accident at Navlakha Road Square on Friday, when truck coming from the wrong end hit their bike. The deceased have been identified as Sunil Kumawat, 43 and his wife Sarita aged around 40. “We have registered case under section 304 of IPC for culpable homicide not amounting to murder against the driver and seized the vehicles,” police station in charge Narendra Singh Raghuwanshi said. The search for accused driver was on and he will be nabbed soon, he added.",https://timesofindia.indiatimes.com/city/indore/truck-driving-on-wrong-side-hits-bike-couple-dead/articleshow/74249652.cms
135,Eight home-bound migrants killed in Road accidents in Madhya Pradesh,"Eight migrants including four women were killed in three separate Road accidents in Madhya Pradesh on Saturday, police said. At least 29 others were injured in these accidents which took place in Sagar, Guna and Barwani districts, police said.",https://timesofindia.indiatimes.com/city/bhopal/eight-home-bound-migrants-killed-in-road-accidents-in-mp/articleshow/75777985.cms
136,65-year-old killed in Road accident in Bhopal,A 65-year-old man died in a Road accident on Thursday. Eitkhedi police registered a case against unidentified accused and started investigation.,https://timesofindia.indiatimes.com/city/bhopal/65-yr-old-killed-in-road-accident/articleshow/69778958.cms
137,‘580 women bikers died in Road accidents in 4 yrs’,,https://timesofindia.indiatimes.com/city/bhopal/580-women-bikers-died-in-road-accidents-in-4-yrs/articleshow/73499403.cms
138,"Helmetless youth dead, friend injured in Bhopal",A 20-year-old bike-borne youth who was riding without a helmet died and his friend sustained severe injuries after a speeding car hit their bike at EOW Office Square in MP Nagar locality on Tuesday late night.,https://timesofindia.indiatimes.com/city/bhopal/helmetless-youth-dead-friend-injured-in-bhopal/articleshow/73292820.cms
139,Bullets fly in Budhwara to protest Road accident,"Panic gripped Budhwara after an alleged sword-wielding mob fired shots in the air and pelted stones at vehicles after a dispute over a minor Road accident. Locals gathered at the spot and staged a protest, demanding strict police action against the goons.",https://timesofindia.indiatimes.com/city/bhopal/bullets-fly-in-budhwara-to-protest-road-accident/articleshow/70908034.cms
140,MP: 12 dead in head-on collision between two cars in Ujjain,,https://timesofindia.indiatimes.com/city/indore/mp-12-dead-in-head-on-collision-between-two-cars-in-ujjain/articleshow/67734798.cms
141,Madhya Pradesh: 9 killed in bus-truck collision in Rewa,At least nine people were killed while 10 others suffered injuries in a head-on collision between a private bus and a truck near Rewa city in Madhya Pradesh on Thursday.,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-9-feared-killed-in-bus-truck-collision-in-rewa/articleshow/72377594.cms
142,"Madhya Pradesh: Couple, 2 daughters killed, 3 injured in Road accident","A couple and their two minor daughters were killed and three others injured on Sunday after an oil tanker overturned and hit their motorcycle at Badi Bijasan Ghat on Madhya Pradesh-Maharashtra border, police said.",https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-couple-2-daughters-killed-3-injured-in-road-accident/articleshow/75791317.cms
143,Businessman killed after being hit by four-wheeler driven by minor,,https://timesofindia.indiatimes.com/city/indore/bizman-killed-after-being-hit-by-four-wheeler-driven-by-minor/articleshow/68605417.cms
144,Bhopal Roads: 1 dead every two days,"Blame it on the speeding bikes zipping around the city streets or the poor design of roads and intersections, at least one person is killed in a Road accident every second day in the state capital.",https://timesofindia.indiatimes.com/city/bhopal/bhopal-roads-1-dead-every-two-days/articleshow/72100466.cms
145,Six killed in an accident in Dhar district,,https://timesofindia.indiatimes.com/city/indore/six-killed-in-an-accident-in-dhar-district/articleshow/71801213.cms
